pair,key,layer_idx,rel_depth,sub_module,shape,numel,norm_llm,norm_delta,rel_diff
qwen3,model.layers.5.self_attn.q_norm.weight,5,0.14285714285714285,self_attn.q_norm,128,128,14.0963716506958,0.31288161873817444,0.022195897390569333
qwen3,model.layers.5.self_attn.q_proj.weight,5,0.14285714285714285,self_attn.q_proj,4096x4096,16777216,104.33452606201172,21.939756393432617,0.21028280111602385
qwen3,model.layers.5.self_attn.v_proj.weight,5,0.14285714285714285,self_attn.v_proj,1024x4096,4194304,56.70047378540039,9.349703788757324,0.16489639617728816
qwen3,model.layers.6.input_layernorm.weight,6,0.17142857142857143,input_layernorm,4096,4096,6.1543097496032715,0.2401900738477707,0.039027946856794817
qwen3,model.layers.6.mlp.down_proj.weight,6,0.17142857142857143,mlp.down_proj,4096x12288,50331648,179.37025451660156,34.026039123535156,0.1896972227375966
qwen3,model.layers.6.mlp.gate_proj.weight,6,0.17142857142857143,mlp.gate_proj,12288x4096,50331648,223.6566925048828,37.68648910522461,0.16850150417207768
qwen3,model.layers.6.mlp.up_proj.weight,6,0.17142857142857143,mlp.up_proj,12288x4096,50331648,178.62606811523438,33.74723815917969,0.18892672561884324
qwen3,model.layers.6.post_attention_layernorm.weight,6,0.17142857142857143,post_attention_layernorm,4096,4096,22.866504669189453,0.5307895541191101,0.023212535619153943
qwen3,model.layers.6.self_attn.k_norm.weight,6,0.17142857142857143,self_attn.k_norm,128,128,20.684194564819336,0.3523789048194885,0.01703614340482135
qwen3,model.layers.6.self_attn.k_proj.weight,6,0.17142857142857143,self_attn.k_proj,1024x4096,4194304,53.85791778564453,12.200285911560059,0.22652724823335008
qwen3,model.layers.6.self_attn.o_proj.weight,6,0.17142857142857143,self_attn.o_proj,4096x4096,16777216,109.2992172241211,18.52829933166504,0.16951904873821963
qwen3,model.layers.6.self_attn.q_norm.weight,6,0.17142857142857143,self_attn.q_norm,128,128,18.702314376831055,0.37519824504852295,0.020061594382849695
qwen3,model.layers.6.self_attn.q_proj.weight,6,0.17142857142857143,self_attn.q_proj,4096x4096,16777216,107.07805633544922,23.82498550415039,0.22250110171511303
qwen3,model.layers.6.self_attn.v_proj.weight,6,0.17142857142857143,self_attn.v_proj,1024x4096,4194304,57.65679931640625,9.177703857421875,0.15917817093968237
qwen3,model.layers.7.self_attn.k_proj.weight,7,0.2,self_attn.k_proj,1024x4096,4194304,53.95351028442383,11.486490249633789,0.21289606902463018
qwen3,model.layers.7.self_attn.q_proj.weight,7,0.2,self_attn.q_proj,4096x4096,16777216,104.44248962402344,22.26369285583496,0.21316700641645714
qwen3,model.layers.7.self_attn.v_proj.weight,7,0.2,self_attn.v_proj,1024x4096,4194304,61.73951721191406,10.14401912689209,0.1643035058417102
qwen3,model.layers.10.input_layernorm.weight,10,0.2857142857142857,input_layernorm,4096,4096,16.97755241394043,0.1852799504995346,0.010913230952383895
qwen3,model.layers.10.mlp.down_proj.weight,10,0.2857142857142857,mlp.down_proj,4096x12288,50331648,184.65809631347656,33.78011703491211,0.18293331139711744
qwen3,model.layers.10.mlp.gate_proj.weight,10,0.2857142857142857,mlp.gate_proj,12288x4096,50331648,210.7371063232422,39.66389465332031,0.18821504833838454
qwen3,model.layers.10.mlp.up_proj.weight,10,0.2857142857142857,mlp.up_proj,12288x4096,50331648,184.61895751953125,33.46450424194336,0.18126255662776708
qwen3,model.layers.10.post_attention_layernorm.weight,10,0.2857142857142857,post_attention_layernorm,4096,4096,24.663278579711914,0.4831174910068512,0.019588534810788094
qwen3,model.layers.10.self_attn.k_norm.weight,10,0.2857142857142857,self_attn.k_norm,128,128,20.80224609375,0.4262427091598511,0.020490225297734314
qwen3,model.layers.10.self_attn.k_proj.weight,10,0.2857142857142857,self_attn.k_proj,1024x4096,4194304,54.84686279296875,10.947049140930176,0.19959298642571702
qwen3,model.layers.10.self_attn.o_proj.weight,10,0.2857142857142857,self_attn.o_proj,4096x4096,16777216,111.05465698242188,18.770488739013672,0.16902027568267336
qwen3,model.layers.10.self_attn.q_norm.weight,10,0.2857142857142857,self_attn.q_norm,128,128,17.748559951782227,0.5157068371772766,0.029056263639320876
qwen3,model.layers.10.self_attn.q_proj.weight,10,0.2857142857142857,self_attn.q_proj,4096x4096,16777216,106.5955581665039,22.594783782958984,0.2119674043796983
qwen3,model.layers.10.self_attn.v_proj.weight,10,0.2857142857142857,self_attn.v_proj,1024x4096,4194304,61.46175765991211,9.227177619934082,0.15012876252239737
qwen3,model.layers.11.input_layernorm.weight,11,0.3142857142857143,input_layernorm,4096,4096,12.040290832519531,0.18527992069721222,0.015388326019234608
qwen3,model.layers.11.mlp.down_proj.weight,11,0.3142857142857143,mlp.down_proj,4096x12288,50331648,187.57652282714844,34.5118293762207,0.1839880005027245
qwen3,model.layers.11.mlp.gate_proj.weight,11,0.3142857142857143,mlp.gate_proj,12288x4096,50331648,205.46482849121094,39.38628005981445,0.19169353873867157
qwen3,model.layers.11.mlp.up_proj.weight,11,0.3142857142857143,mlp.up_proj,12288x4096,50331648,188.3701629638672,34.07255172729492,0.18088083160935978
qwen3,model.layers.11.post_attention_layernorm.weight,11,0.3142857142857143,post_attention_layernorm,4096,4096,25.168428421020508,0.45035335421562195,0.017893582653714275
qwen3,model.layers.11.self_attn.k_norm.weight,11,0.3142857142857143,self_attn.k_norm,128,128,21.954851150512695,0.32211577892303467,0.014671735950963737
qwen3,model.layers.11.self_attn.k_proj.weight,11,0.3142857142857143,self_attn.k_proj,1024x4096,4194304,55.361419677734375,11.649703025817871,0.21042999066194876
qwen3,model.layers.11.self_attn.o_proj.weight,11,0.3142857142857143,self_attn.o_proj,4096x4096,16777216,110.39739227294922,19.396060943603516,0.17569310781950553
qwen3,model.layers.11.self_attn.q_norm.weight,11,0.3142857142857143,self_attn.q_norm,128,128,20.170915603637695,0.3794013559818268,0.01880932742157744
qwen3,model.layers.11.self_attn.q_proj.weight,11,0.3142857142857143,self_attn.q_proj,4096x4096,16777216,106.83870697021484,23.746797561645508,0.2222677364325065
qwen3,model.layers.11.self_attn.v_proj.weight,11,0.3142857142857143,self_attn.v_proj,1024x4096,4194304,62.13544845581055,9.813151359558105,0.1579316091447705
qwen3,model.layers.12.input_layernorm.weight,12,0.34285714285714286,input_layernorm,4096,4096,12.975977897644043,0.163914754986763,0.01263216971235161
qwen3,model.layers.12.mlp.down_proj.weight,12,0.34285714285714286,mlp.down_proj,4096x12288,50331648,188.961669921875,34.943603515625,0.18492429459409526
qwen3,model.layers.12.mlp.gate_proj.weight,12,0.34285714285714286,mlp.gate_proj,12288x4096,50331648,201.27394104003906,39.639163970947266,0.19694136144063437
qwen3,model.layers.12.mlp.up_proj.weight,12,0.34285714285714286,mlp.up_proj,12288x4096,50331648,191.2177734375,34.71326446533203,0.1815378551966988
qwen3,model.layers.12.post_attention_layernorm.weight,12,0.34285714285714286,post_attention_layernorm,4096,4096,25.52716636657715,0.42991381883621216,0.01684142347264601
qwen3,model.layers.12.self_attn.k_norm.weight,12,0.34285714285714286,self_attn.k_norm,128,128,20.683094024658203,0.3345661163330078,0.01617582533513318
qwen3,model.layers.12.self_attn.k_proj.weight,12,0.34285714285714286,self_attn.k_proj,1024x4096,4194304,54.43686294555664,11.92586898803711,0.2190770801756964
qwen3,model.layers.12.self_attn.o_proj.weight,12,0.34285714285714286,self_attn.o_proj,4096x4096,16777216,110.058349609375,18.71928596496582,0.17008510514109393
qwen3,model.layers.12.self_attn.q_norm.weight,12,0.34285714285714286,self_attn.q_norm,128,128,19.31220817565918,0.41552355885505676,0.021516108105067783
qwen3,model.layers.12.self_attn.q_proj.weight,12,0.34285714285714286,self_attn.q_proj,4096x4096,16777216,106.70377349853516,24.451099395751953,0.2291493411532219
qwen3,model.layers.12.self_attn.v_proj.weight,12,0.34285714285714286,self_attn.v_proj,1024x4096,4194304,61.97574234008789,9.374579429626465,0.15126207570349162
qwen3,model.layers.13.input_layernorm.weight,13,0.37142857142857144,input_layernorm,4096,4096,12.034514427185059,0.16193246841430664,0.013455671136054599
qwen3,model.layers.13.mlp.down_proj.weight,13,0.37142857142857144,mlp.down_proj,4096x12288,50331648,189.56321716308594,35.628517150878906,0.18795058284027122
qwen3,model.layers.13.mlp.gate_proj.weight,13,0.37142857142857144,mlp.gate_proj,12288x4096,50331648,195.35548400878906,39.916778564453125,0.20432893792045922
qwen3,model.layers.13.mlp.up_proj.weight,13,0.37142857142857144,mlp.up_proj,12288x4096,50331648,193.191650390625,35.569419860839844,0.18411468502349893
qwen3,model.layers.13.post_attention_layernorm.weight,13,0.37142857142857144,post_attention_layernorm,4096,4096,25.962268829345703,0.4087856113910675,0.015745373182832482
qwen3,model.layers.13.self_attn.k_norm.weight,13,0.37142857142857144,self_attn.k_norm,128,128,20.25489616394043,0.22358793020248413,0.011038710265053606
qwen3,model.layers.13.self_attn.k_proj.weight,13,0.37142857142857144,self_attn.k_proj,1024x4096,4194304,54.14073944091797,11.888657569885254,0.2195880162083667
qwen3,model.layers.13.self_attn.o_proj.weight,13,0.37142857142857144,self_attn.o_proj,4096x4096,16777216,106.86434173583984,19.32063865661621,0.18079593569551286
qwen3,model.layers.13.self_attn.q_norm.weight,13,0.37142857142857144,self_attn.q_norm,128,128,20.18451690673828,0.24078354239463806,0.01192912089534609
qwen3,model.layers.13.self_attn.q_proj.weight,13,0.37142857142857144,self_attn.q_proj,4096x4096,16777216,106.956787109375,24.20116424560547,0.2262704864241774
qwen3,model.layers.13.self_attn.v_proj.weight,13,0.37142857142857144,self_attn.v_proj,1024x4096,4194304,60.86398696899414,9.859481811523438,0.16199204657010294
qwen3,model.layers.14.input_layernorm.weight,14,0.4,input_layernorm,4096,4096,16.766176223754883,0.17354723811149597,0.010351032686010326
qwen3,model.layers.14.mlp.down_proj.weight,14,0.4,mlp.down_proj,4096x12288,50331648,188.1665496826172,35.52668380737305,0.18880446002382642
qwen3,model.layers.14.mlp.gate_proj.weight,14,0.4,mlp.gate_proj,12288x4096,50331648,192.3545684814453,40.76085662841797,0.21190480137907303
qwen3,model.layers.14.mlp.up_proj.weight,14,0.4,mlp.up_proj,12288x4096,50331648,191.231201171875,35.431705474853516,0.18528203168586577
qwen3,model.layers.14.post_attention_layernorm.weight,14,0.4,post_attention_layernorm,4096,4096,27.182279586791992,0.4173091650009155,0.015352250486147166
qwen3,model.layers.14.self_attn.k_norm.weight,14,0.4,self_attn.k_norm,128,128,21.555280685424805,0.4176628589630127,0.019376359095403795
qwen3,model.layers.14.self_attn.k_proj.weight,14,0.4,self_attn.k_proj,1024x4096,4194304,54.62957763671875,11.707135200500488,0.21430030593228766
qwen3,model.layers.14.self_attn.o_proj.weight,14,0.4,self_attn.o_proj,4096x4096,16777216,106.63172149658203,17.07076644897461,0.16009088298852792
qwen3,model.layers.14.self_attn.q_norm.weight,14,0.4,self_attn.q_norm,128,128,19.624235153198242,0.4052042067050934,0.020648152834586046
qwen3,model.layers.14.self_attn.q_proj.weight,14,0.4,self_attn.q_proj,4096x4096,16777216,106.96000671386719,24.202476501464844,0.22627594411254867
qwen3,model.layers.14.self_attn.v_proj.weight,14,0.4,self_attn.v_proj,1024x4096,4194304,59.29258346557617,8.627248764038086,0.14550299986585769
qwen3,model.layers.15.input_layernorm.weight,15,0.42857142857142855,input_layernorm,4096,4096,18.109155654907227,0.178144633769989,0.00983726890224809
qwen3,model.layers.15.mlp.down_proj.weight,15,0.42857142857142855,mlp.down_proj,4096x12288,50331648,187.37051391601562,36.39690399169922,0.19425096954162843
qwen3,model.layers.15.mlp.gate_proj.weight,15,0.42857142857142855,mlp.gate_proj,12288x4096,50331648,185.81692504882812,40.985313415527344,0.220568246970815
qwen3,model.layers.15.mlp.up_proj.weight,15,0.42857142857142855,mlp.up_proj,12288x4096,50331648,189.35939025878906,36.54682540893555,0.19300244555598023
qwen3,model.layers.15.post_attention_layernorm.weight,15,0.42857142857142855,post_attention_layernorm,4096,4096,28.07323455810547,0.42030560970306396,0.014971755706779106
qwen3,model.layers.15.self_attn.k_norm.weight,15,0.42857142857142855,self_attn.k_norm,128,128,21.584049224853516,0.25838783383369446,0.011971240018122598
qwen3,model.layers.15.self_attn.k_proj.weight,15,0.42857142857142855,self_attn.k_proj,1024x4096,4194304,54.13644027709961,11.956533432006836,0.22085924694728404
qwen3,model.layers.15.self_attn.o_proj.weight,15,0.42857142857142855,self_attn.o_proj,4096x4096,16777216,103.56718444824219,17.307043075561523,0.16710933263046016
qwen3,model.layers.15.self_attn.q_norm.weight,15,0.42857142857142855,self_attn.q_norm,128,128,19.995729446411133,0.29254618287086487,0.014630433145982157
qwen3,model.layers.15.self_attn.q_proj.weight,15,0.42857142857142855,self_attn.q_proj,4096x4096,16777216,107.30179595947266,24.402935028076172,0.2274233605306386
qwen3,model.layers.15.self_attn.v_proj.weight,15,0.42857142857142855,self_attn.v_proj,1024x4096,4194304,58.489891052246094,9.121244430541992,0.15594565601762603
qwen3,model.layers.16.input_layernorm.weight,16,0.45714285714285713,input_layernorm,4096,4096,26.680686950683594,0.21868067979812622,0.008196216244444311
qwen3,model.layers.16.mlp.down_proj.weight,16,0.45714285714285713,mlp.down_proj,4096x12288,50331648,185.7312469482422,36.008060455322266,0.19387185003585664
qwen3,model.layers.16.mlp.gate_proj.weight,16,0.45714285714285713,mlp.gate_proj,12288x4096,50331648,189.12429809570312,41.81096267700195,0.22107663107277853
qwen3,model.layers.16.mlp.up_proj.weight,16,0.45714285714285713,mlp.up_proj,12288x4096,50331648,189.37307739257812,36.48847961425781,0.1926803963723719
qwen3,model.layers.16.post_attention_layernorm.weight,16,0.45714285714285713,post_attention_layernorm,4096,4096,28.994245529174805,0.4437941908836365,0.015306285188110124
qwen3,model.layers.16.self_attn.k_norm.weight,16,0.45714285714285713,self_attn.k_norm,128,128,20.243263244628906,0.26564666628837585,0.013122719547643052
qwen3,model.layers.16.self_attn.k_proj.weight,16,0.45714285714285713,self_attn.k_proj,1024x4096,4194304,52.426902770996094,11.264756202697754,0.2148659487267996
qwen3,model.layers.16.self_attn.o_proj.weight,16,0.45714285714285713,self_attn.o_proj,4096x4096,16777216,106.20541381835938,18.220500946044922,0.17155905985364378
qwen3,model.layers.16.self_attn.q_norm.weight,16,0.45714285714285713,self_attn.q_norm,128,128,18.381580352783203,0.32023176550865173,0.017421340241845124
qwen3,model.layers.16.self_attn.q_proj.weight,16,0.45714285714285713,self_attn.q_proj,4096x4096,16777216,103.83583068847656,24.206748962402344,0.233125201598534
qwen3,model.layers.16.self_attn.v_proj.weight,16,0.45714285714285713,self_attn.v_proj,1024x4096,4194304,58.47901916503906,8.841232299804688,0.1511863985757529
qwen3,model.layers.17.mlp.gate_proj.weight,17,0.4857142857142857,mlp.gate_proj,12288x4096,50331648,187.11322021484375,41.996891021728516,0.2244464125704619
qwen3,model.layers.17.self_attn.k_norm.weight,17,0.4857142857142857,self_attn.k_norm,128,128,21.361892700195312,0.3204398453235626,0.015000536226859375
qwen3,model.layers.17.self_attn.k_proj.weight,17,0.4857142857142857,self_attn.k_proj,1024x4096,4194304,51.2467041015625,11.746747016906738,0.2292195610009695
qwen3,model.layers.17.self_attn.o_proj.weight,17,0.4857142857142857,self_attn.o_proj,4096x4096,16777216,105.56769561767578,17.641416549682617,0.167109989911808
qwen3,model.layers.17.self_attn.q_norm.weight,17,0.4857142857142857,self_attn.q_norm,128,128,19.926733016967773,0.37264418601989746,0.0187007165551216
qwen3,model.layers.17.self_attn.q_proj.weight,17,0.4857142857142857,self_attn.q_proj,4096x4096,16777216,105.27765655517578,25.108699798583984,0.2384997977745123
qwen3,model.layers.17.self_attn.v_proj.weight,17,0.4857142857142857,self_attn.v_proj,1024x4096,4194304,57.262657165527344,9.027347564697266,0.15764807313433254
qwen3,model.layers.7.input_layernorm.weight,7,0.2,input_layernorm,4096,4096,8.933844566345215,0.2258765548467636,0.025283242076727604
qwen3,model.layers.7.mlp.down_proj.weight,7,0.2,mlp.down_proj,4096x12288,50331648,180.4427490234375,34.37279510498047,0.19049141786526333
qwen3,model.layers.7.mlp.gate_proj.weight,7,0.2,mlp.gate_proj,12288x4096,50331648,220.1660614013672,37.788490295410156,0.17163630967863377
qwen3,model.layers.7.mlp.up_proj.weight,7,0.2,mlp.up_proj,12288x4096,50331648,180.39691162109375,33.7244987487793,0.18694609816610575
qwen3,model.layers.7.post_attention_layernorm.weight,7,0.2,post_attention_layernorm,4096,4096,23.88567352294922,0.6021432876586914,0.02520939118924805
qwen3,model.layers.7.self_attn.k_norm.weight,7,0.2,self_attn.k_norm,128,128,21.103349685668945,0.17103806138038635,0.008104782602192127
qwen3,model.layers.7.self_attn.o_proj.weight,7,0.2,self_attn.o_proj,4096x4096,16777216,107.95159149169922,20.415742874145508,0.1891194246609634
qwen3,model.layers.7.self_attn.q_norm.weight,7,0.2,self_attn.q_norm,128,128,20.62598419189453,0.193332239985466,0.009373237087103
qwen3,model.layers.8.input_layernorm.weight,8,0.22857142857142856,input_layernorm,4096,4096,11.484275817871094,0.20531554520130157,0.017877970579721073
qwen3,model.layers.8.mlp.down_proj.weight,8,0.22857142857142856,mlp.down_proj,4096x12288,50331648,187.99847412109375,35.46590805053711,0.18864997823169977
qwen3,model.layers.8.mlp.gate_proj.weight,8,0.22857142857142856,mlp.gate_proj,12288x4096,50331648,201.25674438476562,38.8253288269043,0.19291442354188865
qwen3,model.layers.8.mlp.up_proj.weight,8,0.22857142857142856,mlp.up_proj,12288x4096,50331648,187.1456756591797,35.35451126098633,0.18891439054874123
qwen3,model.layers.8.post_attention_layernorm.weight,8,0.22857142857142856,post_attention_layernorm,4096,4096,22.366580963134766,0.5547955632209778,0.024804665681152055
